title,conversation_id,phase,utterance_id,utterance_index,utterance_speaker,role,nontext,utterance_text,segment
Bush 43 is the Worst President of the Last 50 Years,4395,0,4405,10,John Donvan,mod,"{'applause': [[0, 58]]}","Thank you, Simon Jenkins. Karl Rove has been a member of President Bush's political family since President Bush first decided to go into politics. It goes back more than two decades. He is known as the architect of the 2000 and 2004 victories. The President has referred to him as ""The Boy Wonder."" Ladies and gentleman, Karl Rove.",-1
Bush 43 is the Worst President of the Last 50 Years,4395,0,4406,11,Karl Rove,against,"{'laughter': [[0, 24], [0, 53], [0, 591], [0, 616], [0, 619], [0, 1166]], 'audienceboos': [[0, 623]], 'applause': [[0, 228], [0, 378], [0, 537], [0, 1085]]}","Thank you, John. Thanks to Intelligence Squared for having me here tonight. Simon, I know what you mean about the problem with foreign accents. And I noticed it didn't take you all long to vote, did it. I'm going to make an appeal to the open minded people of the upper west side. And for those of you sensitive to sulfur and brimstone, I apologize, nothing I can do about it. I'd like to spend my time talking about the drive-by's we just saw. Let's start with education. We say a drive-by on No Child Left Behind. Sure, we said states should set standards. We didn't set one national standard, because we wanted the people in New York and the people in New Mexico to be engaged in setting standards for their states, and to be involved in setting up a system that they would buy into. And in the five years since No Child Left Behind has come into force around this country, which requires every state to set standards, and to test every child grades three through eight to find out if the children are meeting the standards for reading, writing, and other material, we have seen more improvement in reading and math and science scores in those five years than we've seen in the twenty-eight previous years combined. And the scores have gone up most... The scores have gone up most among minority communities, black and brown and poor and rural. We heard about immigration, with a, a line that said, somehow or other the President threw in with the immigration restrictions. You know what, I don't think that bill we brought to the floor of the United States Senate was an immigration restrictions bill. It was a bill that resolved the problem in a comprehensive way, and the President showed courage by standing for it and making it possible. PEPFAR. I heard a dismissal of this incredible effort, by the generosity of the American people, that is today providing over two million people in Africa with life saving retroviral drugs. Now sure, we insist upon encouraging programs to have to educate people about abstinence and faithfulness within marriage, and how those can help break the cycle of the spread of AIDS. And it's working. And free trade, I love this one, I love this one. I sat there and was part of the team that bled to win trade promotion authority, and you know how many votes we won it by? One. We got CAFTA, which was a no-brainer, should have been a no- brainer. You know how many votes we got it by? One. I sat there in that room, in the cabinet room with twenty-two Democrats who voted for NAFTA, and China, and TPA under Clinton, who could not bring themselves to vote for free trade under this President. Why? Politics. So, I appreciate the enthusiasm that some of our adversaries here at tonight's debate have for free trade, and I'm looking forward to working with them in common cause on behalf of every free trade measure that comes before the United States Congress. And why don't we make a pact that we'll start with Columbia? Why don't we do that. Now, about that invasion of Iraq, I appreciated hearing about how it was done on a false premise, and hearing those words come from the mouth of somebody who wrote eloquently about the need to remove Saddam Hussein from power, I appreciate your support at the time. Nice of you to flip flop now. Easy to flip flop now. Look, do we wish we had the, that the weapons were there? And it was justified under those terms? Yeah. You know what? You know what, though? Smart people, like Bill Clinton and Al Gore and John Kerry and our new Secretary of State designate sat on the floor of the Congress or at the White House in the nineties, or in the Congress in the 2000's and said Saddam Hussein had weapons of mass destruction. And we now know that there was a reason why he didn't have them, but he wanted us to think he had them. He told his interrogators he felt it made him look big in the neighborhood, and he, and we know from two reports by, by Kay and Duefler, that Saddam Hussein was intent upon recreating these programs the moment the West lost its interest in him. So he literally siphoned tens of millions of dollars out of the Food for Peace Program to do two things, to keep together the engineers and the scientists and the technicians to reconstitute these programs, and to keep the dual use facilities to rapidly reconstitute particularly the chemical and biological programs. Now, I loved also being lectured about sabotaging unity after 9/11. I sat there in those meetings on Homeland Security, where we had a great consensus about the need to defend the homeland by reorganizing our government, and the Democrats insisted on one thing, that the Department of Homeland Security should not be subject to the same constrictors regarding union membership that John F. Kennedy put in place for the rest of the government in 1961, and that Jimmy Carter signed into law in 1979. They wanted the Department of Agriculture and the Department of Transportation to be governed by strictures that said, in a time of national security, certain elements of the agency could be declared off limits for union organizing, but they didn't want that same rule to apply to one department in the government, The Department of Homeland Security. Because they saw it as a sop for their union allies. That was not national unity in the aftermath of 9/11, and it was an absence of national unity, because there were Democrats in the Congress who never accepted the legitimacy of this President. Talk about the mismanagement of the economy. Let's talk about it. The Dow down thirty-eight percent, the NASDAQ down seventy-eight percent. The S&P down fifty percent. Six trillion dollars lost in value in one year. I'm not talking about today, I'm talking about March 2000, when the markets started to go down and bottomed out in October of 2002. Thank God this President had the wherewithal and the political capital and the moxie to pass a large effective stimulus package of one point six trillion dollars over ten years that got the economy growing again by long lasting tax cuts that benefited everybody in America who pays taxes. Even the critic Ray Fair at Yale, who forecast that in 2000 his model said George Bush would get thirty-four percent of the vote, he was just a little bit off, said that without this one out of every twenty American workers who were employed in 2001 and 2002 would not have been employed were it not for the tax cuts. Now, we've heard some other things, Fannie, and we've heard about Yassir Arafat, giving blood in the aftermath of 9/11. Well, as long as America wasn't going to throw over Israel as our ally and friend, that was going to be a temporary act of friendship, and an enduring life of hate. And Iran, it's somehow our fault, Bush's fault, that the Ayatollah's, and the Mullah's, and the lunatics are pursuing a nuclear weapon in Iran? I think that has to do with their decision to pursue a nuclear weapon, not us making them do it. And Pakistan? I loved it, being lectured about undermining the government of Pakistan. After all, haven't we just elected a President who promised to invade Pakistan if it didn't comply with America's wishes? Now look, I will defend the President, and I will defend the record of the last eight years. Not always successful, but enormously successful over the long term and the long sweep of history. Thank you for having me here tonight.",-1
Bush 43 is the Worst President of the Last 50 Years,4395,0,4407,12,John Donvan,mod,{},"Karl, you've got thirty seconds.",-1
Bush 43 is the Worst President of the Last 50 Years,4395,0,4408,13,Karl Rove,against,{},"And Pakistan? I loved it, being lectured about undermining the government of Pakistan. After all, haven't we just elected a President who promised to invade Pakistan if it didn't comply with America's wishes? Now look, I will defend the President, and I will defend the record of the last eight years. Not always successful, but enormously successful over the long term and the long sweep of history.",-1
Bush 43 is the Worst President of the Last 50 Years,4395,0,4409,14,John Donvan,mod,{},"Karl Rove, thank you very much.",-1
Bush 43 is the Worst President of the Last 50 Years,4395,0,4410,15,Karl Rove,against,"{'applause': [[0, 7]]}",Thank you for having me here tonight.,-1
Bush 43 is the Worst President of the Last 50 Years,4395,1,4411,16,John Donvan,mod,"{'backgroundvoice,laughter': [[0, 159]]}","Thank you, Karl Rove. And that concludes the opening statements. In a minute or two we're going to come to you, the audience, again, reminding you to keep your questions focused and brief and have a question mark at the end of it. But we now have the numbers that tell us your opinions as you came off the street tonight. On our motion that George W. Bush is the worst president of the last fifty years, that Bush 43 is the worst president of the last fifty years, sixty-five percent of you are for the motion, seventeen percent against, and eighteen percent undecided. And again, as we said at the beginning, we tend to judge success in this debate by how much you can actually move those numbers. So, if that sixty-five percent goes up, the side for will have prevailed, if the seventeen percent that is against goes up, that side will be seen to have prevailed. Anyone ready with questions just yet? Yes? Lady standing here. You can sit if you'd like to, it's up to you.",0
Bush 43 is the Worst President of the Last 50 Years,4395,1,4412,17,audience,unknown,{},This is a question for any member of the panel. What president in the last fifty years has faced the challenges that Bush 43 has faced?,0
Bush 43 is the Worst President of the Last 50 Years,4395,1,4413,18,John Donvan,mod,{},"Very good, and very sharp and focused question. Bill Kristol.",0
Bush 43 is the Worst President of the Last 50 Years,4395,1,4414,19,William Kristol,against,{},"Every president faces challenges, and obviously each different. But I think if you're implying that Bush faced particularly stark challenges, with a plummeting economy as he took over, and then of course 9/11, for which the government wasn't prepared, the country wasn't prepared, the Bush administration frankly wasn't prepared, but certainly the Clinton administration hadn't done much to help prepare for, I think the President reacted well to the challenges he faced. And that is what makes someone a reasonably successful president. He made mistakes, as he said recently in the interview. You know, he wasn't, he hadn't realized he was going to have to fight two wars, no one thought we would do that, be doing that in October of 2000. He adjusted in the conduct of those wars, I think pretty well, and the same with Homeland Security, they made a couple of mistakes, but basically ended up, thank God, I think, hardening this country in a pretty effective way, and putting al Qaeda on the run by taking the offensive. I really don't understand this, I mean, Pakistan, poor Bush, he gets criticized not promoting democracy in Pakistan enough. Then we promote democracy in Pakistan, we have elections, we actually have a rather good leader of Pakistan, now he has a corrupt past, but has said the right things about trying to curb... Well, you can laugh about it, but it's a tough place to govern. He's trying to curb the ISI and the terrorists. We're now going in aggressively in the northwest frontier to take out al Qaeda. I don't think that's a mistake. I think Obama is right to support Bush on that. So, I think Bush adjusted well to very difficult circumstances.",0
Bush 43 is the Worst President of the Last 50 Years,4395,1,4415,20,John Donvan,mod,{},"Jacob Weisberg, the implication of that question is that no president could have done well with these circumstances. What do you think of that?",0
Bush 43 is the Worst President of the Last 50 Years,4395,1,4416,21,Jacob Weisberg,for,{},"Well I disagree with that. Every president until, through Bush's father, had to manage the Cold War which was infinitely more threatening to the existence of civilization than September 11th was. And in particular, if you want a particularly specific example, John F. Kennedy and the Cuban Missile Crisis, which probably brought us closer to Armageddon than we've ever been. And the way Kennedy personally managed that crisis, if you've ever seen the movie Thirteen Days, or listened to any of the tapes, is an amazing story, because he rejected the advice of very powerful people in his administration who claimed to know a lot more than he did. But his instincts were very good, and he made the decision that saved us all.",0
Bush 43 is the Worst President of the Last 50 Years,4395,1,4417,22,John Donvan,mod,{},"Audience questions. I'm going to collect a couple. To the right here, and then I want to get to the other side, I see a white sleeve halfway up, keep that hand waving and we'll get a microphone to you.",1
