title,conversation_id,phase,utterance_id,utterance_index,utterance_speaker,role,nontext,utterance_text,segment
Abolish the Death Penalty,4134,0,4153,19,Robert Blecker,against,{},"Well, first of all, I spent a lot more time watching and listening than talking. But Daryl Holton, who murdered his four children, taught me a lot and made me laugh. And I do confess sometimes to missing him. And David ""Itchy"" Brooks, a brilliant and bold-- once saved my life inside the Lorton Prison. So, it's tough to want him dead. But for the worst, of the worst, of the worst-- not at all.",-1
Abolish the Death Penalty,4134,0,4154,20,John Donvan,mod,{},All right. And who is your partner?,-1
Abolish the Death Penalty,4134,0,4155,21,Robert Blecker,against,{},My partner is the incredibly erudite and always sober Kent Scheidegger.,-1
Abolish the Death Penalty,4134,0,4156,22,John Donvan,mod,"{'applause': [[0, 4]], 'laughs': [[0, 0]]}","Please welcome Kent Scheidegger. Kent, since 1986 you've been Legal Director of the Criminal Justice Legal Foundation. In this field, you are a leading voice. You are probably the leading public advocate in support of the death penalty. We know that because your writings show up constantly in Supreme Court references. You're quoted constantly in the newspaper. Part of it is that there aren't a lot of other people wanting to take your side, but you said that in a recent profile-- in a recent profile, you said that you served in the Air Force six years and that your passion for military service and your support for the death penalty both come from the same core beliefs. What are those core beliefs?",-1
Abolish the Death Penalty,4134,0,4157,23,Kent Scheidegger,against,{},"Well, my basic belief is that in a civilized society, the most important function of government is to protect people from violent assault. And that is true-- whether the source of the threat be foreign or domestic.",-1
Abolish the Death Penalty,4134,0,4158,24,John Donvan,mod,"{'applause': [[0, 20], [2, 141]]}","Okay. Thank you. Kurt-- Kent Scheidegger. And again, this is the team arguing against the motion, Abolish the Death Penalty. And this is a debate. It's a contest. It's a battle of ideas and argumentation. And one side will win, and one side will lose. And that decision will be made by our live audience here in New York by your vote, both before and after hearing the debate. And the team whose numbers have changed the most between those two votes in percentage point terms will be declared our winner. So let's register your first vote. If you can go to those keypads at your seat, motion is very straightforward, ""Abolish the Death Penalty."" If you believe in this motion, support this motion, push number one, if you are dead set against this motion, push number two, and if you are undecided, push number three. You can ignore the other keys. They are not live. And if you push the wrong key, just correct yourself. The system will lock in your last vote. Okay, looks like everybody's completed. So, again, I'll just sort of remind you one more time, right after the closing round, takes, again, about 15 seconds to do the vote the same way, and then we have the results in about a minute and a half after that to conclude the debate. So on to round one, our motion is this, ""Abolish the Death Penalty."" Round one, opening statements by each debater in turn. They will be seven minutes each. And here to speak first in support of the motion, ""Abolish the Death Penalty,"" Barry Scheck. He is cofounder and co-director of the Innocence Project and professor at the Cardozo School of Law.",-1
Abolish the Death Penalty,4134,0,4159,25,Barry Scheck,for,"{'applause': [[7, 89]]}","Reasonable people can disagree about whether capital punishment is a morally appropriate sanction for the most heinous of crimes. And our opponents place tremendous value on retribution by execution. They think that is an incredible benefit. But I think when you reason about this as a public policy issue, and that's why we're here, and you look at the costs and benefits of having a death penalty versus life without parole at a maximum security prison, you're going to reach the same conclusion that six states have reached in the last six years: the death penalty doesn't work. It should be repealed and abolished. What are the costs? The death penalty creates an undeniable and unacceptable risk of executing innocents. The death penalty does not deter. The National Academy of Sciences recently reviewed all of the studies and found no evidence of a deterrent effect. And common sense tells you that, because the states that execute the most, like Texas and Virginia, do not have lower homicide rates, do not have lower crime rates, than the states that don't have the death penalty. The death penalty is administered arbitrarily. It depends on the quality of your representation. And who has money and your race often turns on-- often determines what kind of representation you get. The death penalty also depends on where you're tried. It's incredibly arbitrary in this sense. It's only 2 percent of counties in the United States that are responsible for 60-- 56 percent of the executions-- of the death sentences and 52 percent of executions. There are race effects that Diann is going to talk to you about at some length, particularly having to do with the race of the victim. And the death penalty, as Diann will also address at greater length, does nothing to increase or insure public safety. So, this undermines the fair administration of justice. Take California. We know that in California there are over 700 people on death row. And they haven't had an execution for years. And they have hundreds of people who have been convicted and sentenced to death that don't have lawyers in a post-conviction setting, and they're closing down civil courts. And the dockets are clogged, and this led to a judge recently in California saying, ""It is the gridlock, it is the-- in California that makes the death penalty unconstitutional, because it is freakish and it is arbitrarily applied."" You are more likely to die of natural causes after 24 years in prison in California than you are to be executed. Now, there should not be any disagreement about one moral and one factual question, and that is the unacceptable risk of executing innocent people. Bob talked about the Boston Marathon bomber trial, but let's not forget that in April-- early April Anthony Hinton walked off death row in Alabama. Bryan Stevenson-- he had been on death row for 30 years. He was convicted based on bogus ballistics evidence. And the prosecution held back exculpatory evidence in that case for nine years. And he had an ineffective lawyer as the Supreme Court itself ruled. Just this week a young man in New Orleans, Mr. Stewart-- Kia Stewart, was exonerated with the help of the prosecutors and the Innocence Project in New Orleans. He was tried for murder in New Orleans, represented by law students at Tulane Law School and a supervisor that had no experience in murder cases. This kind of stuff goes on all across the country, and we've got to face up to it. What is the error rate of convicting people that are innocent? Sam Gross at the University of Michigan Law School submitted a paper in the National Academy of Science Proceedings and showed that when you look at capital convictions, you can demonstrate on innocence grounds a 4.1 percent error rate, 4.1 percent error rate. I mean, would you accept that in flying airplanes? I mean, really. Now, there's no doubt innocents have also been executed. I hope you're all familiar with the work of our colleague, Jim Liebman, from Columbia Law School, documenting the wrongful execution of Carlos DeLuna. And I certainly hope you're aware of the case of Cameron Todd Willingham, who was executed in Texas based on what now is acknowledged by the state itself to be bogus arson evidence for an arson murder, killing his three children. And we now have evidence that there was a jailhouse snitch that committed perjury by his own admission, and you can demonstrate it in the case. And now the Texas Bar has brought the prosecutor in that case up on charges, because he knew about a deal with the jailhouse snitch that he never revealed. Now, that is unbelievable. You cannot anymore kid yourself on the fact that innocents have been executed due to junk forensic science, prosecutorial misconduct, law enforcement misconduct, ineffective lawyers. This system is incapable not just of determining who's guilty or innocence in the final analysis when charging them with the ultimate punishment but reliably figuring out who should die and who shouldn't. We shouldn't be tinkering with the machinery of death, and we see prosecutors telling us this every day. Mark Earley, the attorney general of Virginia, who presided and brought about 36 executions, has just come to the position as he left office that ""The death penalty is based on a false utopian premise. That false premise is that we have had and do have and will have 100 percent accuracy in death penalty convictions and executions. Who should live and who should die? I can no longer support the imposition of a penalty so final in nature yet so fraught with failures."" Go look at the statement of Marty Stroud, a prosecutor in a Caddo Parish, Shreveport, Louisiana-- Glenn Ford, 30 years on death row, innocent. Marty prosecuted him. He recently gave this statement, he said it'll be his only one, where he said, ""How did this happen? I knew that the defense lawyers were-- had never tried a capital case, and I wanted to win. We all wanted to win. I was 32 years old, and I wanted to win, and I didn't see it."" So, I leave this to you: our friend, George Will. All right, George Will has said that ""Conservatives-- capital punishment is a government program, so skepticism is in order.""",-1
Abolish the Death Penalty,4134,0,4160,26,John Donvan,mod,"{'applause': [[0, 44]]}","Thank you, Barry Scheck. And our motion is, ""Abolish the Death Penalty."" And here to make his argument against the motion, please welcome to the lectern Kent Scheidegger. He is the legal director of the Criminal Justice Legal Foundation. Ladies and gentlemen, Kent Scheidegger.",-1
Abolish the Death Penalty,4134,0,4161,27,Kent Scheidegger,against,"{'unintelligible--': [[2, 157]]}","Thank you. Why do we have the death penalty? There are three reasons. The first reason is that for some crimes, such as the marathon bombing, any lesser penalty is simply a travesty of justice. And Professor Blecker will talk about that in his turn. The second reason is incapacitation. An executed killer never kills again. We cannot say that for certain with a killer sentenced to life without parole. In the cases that I personally have worked on, there are half a dozen cases of murder of people who have been killed by killers who were sentenced to life in prison already, before they committed the murder. One contracted out the murder of the witnesses to his first murder. Another one killed multiple people within prison. Another one escaped from prison and killed people after he left. There-- life without parole is not a zero-risk option. If we choose life in prison for killers, we do risk killing innocent people. Then there is deterrence. It is a basic principle of human behavior that incentives matter, that if you raise the cost of doing anything, fewer people will choose to do that thing. Logically, then, you would think that an effective enforced death penalty would save innocent lives for deterrence. And we should demand a very convincing evidence by anyone who claims to the contrary. There are empirical studies, but it's not a hard science. The one thing all experts agree on is that the case has not been proved either way, for or against deterrence. It certainly is not true that deterrence has been disproved, and the report Mr. Scheck referred to did not say that there is no evidence in favor of deterrence. There are a number of empirical studies showing a deterrent effect estimating between five and 18 innocent lives saved per execution. These studies have their critics to be sure. The authors have responded to the critics and shown that the results still hold, even considering the criticism. The bottom line is we should not get rid of a penalty that is independently justified by just by justice if doing so risks taking innocent lives through lost deterrents. The arguments against the death penalty are like a game of whack-a-mole. Every time we refute one of the arguments they just come up with another one. The old claim from the old days was that the death penalty was discriminatorily enforced against African American defendants. That claim was uniformly refuted by study after study, including the defendant's own. Then they came to a backup claim that the death penalty was discriminatorily not imposed on murderers who kill black victims. That-- the evidence there is more mixed. A lot of times somebody with an ax to grind will come out with a study claiming that and a reanalysis of the data taking into account all the relevant variables, will show that that effect just disappears into the statistical grass. Then they fall back to the claim of excessive cost versus life without parole. The problem there is that the studies claiming that are seriously flawed. They often fail to consider the very high costs of medical care for a person all the way to the end of his life if he's truly going to be held in prison to natural death. They typically include unnecessary costs as costs of the death penalty. In California the study that was cited to claim the excessive cost of the death penalty counted as the number one cost of the death penalty the cost of keeping a person on death row for 26 years of appeals. Well, three fourths of that cost is unnecessary. In a capital case where there is no doubt who did it, which is most capital cases, you can get it done in six years, which Virginia did with the D.C. sniper. Risk of executing the innocent is much less than the other side says and it's less today than it was say 15 years ago with all the greater scrutiny that we have on forensic science. In most capital cases, again, there's no doubt whatever who did it. The claim you may have heard of 152 innocent people, that list has been debunked. People on that list have been proved conclusively guilty by DNA. The same DNA advances that they prove that case guilty were also used for post- mortem testing of people who had been already convicted and already executed. The other side thought they were going to hit the Holy Grail and they were going to find conclusive evidence through this post-mortem testing of an innocent person executed. In fact, none of them panned out and their poster boy was found conclusively guilty. Now we have the Willingham case. I don't have time for details, but bear in mind there are two sides to that story. There is material in that case. There is evidence in that case you did not read in New Yorker magazine and that will be coming out later I'm sure. There are a handful of cases, though, of people who were really innocent and who were really sentenced to death. But ask yourself where would those people be if they had been sentenced to life without parole instead? In most cases they would still be in prison and they would never get out, because an inmate who is sentenced to death gets a government paid lawyer for the second review of his case and the third review of his case and that is where this evidence often comes out. Someone sentenced to life in prison, he may have longer time to prove innocence, but he doesn't have the resources, and so in most cases nobody's going to care about his case. The risk of an innocent person dying in prison and never getting out is greater if he's sentenced to life in prison than it is if he's sentenced to death. So the death penalty is an important part of our system. It's important for justice. Reforms are needed to make the process focus more on actual guilt and innocence and less on other issues. And in the process we can make it more sure, more swift, less costly, and more just. So, let's mend it, not end it, and I ask you to vote no on this motion. Thank you.",-1
Abolish the Death Penalty,4134,0,4162,28,John Donvan,mod,"{'applause': [[0, 4], [2, 36]]}","Thank you, Kent Scheidegger. And a reminder of what's going on. We are halfway through the opening round of this Intelligence Squared U.S. debate. I'm John Donvan. We have four debaters, two against two, arguing for and against this motion: Abolish the Death Penalty. You have heard from the first two debaters and now on to the third. Let's please welcome to the lectern Diann Rust-Tierney. She is the executive director of the National Coalition to Abolish The Death Penalty.",-1
Abolish the Death Penalty,4134,0,4163,29,Diann Rust-Tierney,for,"{'applause': [[4, 131]]}","The death penalty should be abolished because it fails to enhance public safety. We all want a criminal justice system that is effective and secure, one that creates more safety and less violence, but that is not what the death penalty is doing. In states where the death penalty is used, as you've already heard, we have a higher homicide rate. In the South, for example, which has the highest number of executions-- there's the highest homicide rate. In the Northeast, by contrast, which has the lowest execution rate, we have a lower murder rate. These differences tell us that we have to take a closer look at what works and what doesn't, and take a commonsense approach to public safety. If we take a commonsense approach to public safety, you must vote in favor of the motion to abolish the death penalty. Everyone wants a neighborhood that's safe and communities that are strong. And in order to do that, we have to focus on the root causes of crime. We know why crime and violence happens, when other things are neglected. Mental health services, safe and affordable housing, schools that prepare us for our future jobs, and jobs that pay living wages. When the nation's police chiefs were surveyed about what they thought our priorities should be when it comes to enhancing public safety, the death penalty ranked last consistently. Some even went so far as to say that the death penalty was an inefficient use of taxpayer dollars. What do police chiefs think should be our focus and attention? It should be on more resources for law enforcement, particularly training, drug treatment, and again, a stronger economy with better jobs. Most of these police chiefs also thought the death penalty wasn't a deterrent. Why? Based on their experience. Because perpetrators rarely consider the consequences when they engage in violence. More evidence that the death penalty is disconnected from at true public safety objective is the fact that it's used so rarely. In 2014, we only had 72 new death sentences in the entire country. And execution rates continue to drop as well. In 2013, we had 39 executions. In 2014, we had 35. The death penalty was used-- executions took place in mostly three states. 80 percent of the executions in 2014 took place in Texas, Missouri, and Florida. And even in those states that used the death penalty frequently, the death penalty is really relegated to pockets within those states. Abstract justifications for the death penalty have little meaning in a context where it's used so rarely and unpredictably. The death penalty does, however, reinforce our nation's sad and ugly history of slavery, Jim Crow segregation, and racial inequality. A substantial body of research spanning 40 years – it remarkably, consistently shows that race, particularly race of the victim, is the single-most reliable predictor of whether you're going to get a death sentence. The death penalty is rarely used when the victim is a person of color, particularly African American men, even though African American men are most likely to be the victims of homicide. And that figure correlates with the recent report from the Vera Institute, that found that as a society, we provide very little services for African American men, that we don't take the victimization of African American men seriously. And so, that statistic is borne out by what we're actually doing as a society. We're also seeing, in recent studies, that the most likely person to receive a death sentence is an African American person who is convicted of killing a white victim. We have a system that treats some lives as worth more than others. And we have current information about how, as a society, we are two sets of people living in the same space with very different experiences, with our interactions with law enforcement. Under those circumstances, we cannot have a system that decides who lives and who dies. The death penalty is an outdated practice that is hindering our nation's forward progress. Therefore, I urge you to vote for the motion, to Abolish the Death Penalty.",-1
Abolish the Death Penalty,4134,0,4164,30,John Donvan,mod,"{'applause': [[1, 42]]}","Thank you, Diann Rust-Tierney. That is the motion, Abolish the Death Penalty. And now, our final debater to speak against this motion, is Robert Blecker. He is professor at New York Law School and author of ""The Death of Punishment: Searching for Justice Among the Worst of the Worst."" Ladies and gentlemen, Robert Blecker.",-1
Abolish the Death Penalty,4134,0,4165,31,Robert Blecker,against,"{'laughter': [[3, 71]]}","So, let the punishment fit the crime. We've mouthed that for centuries. But do we believe it? Do we practice it? No. Not at all. We mock it in the very administration of our criminal justice system, because the grand irony is, however counter-intuitive this is, that inside prison, it's nobody's job to punish. Nobody's. I hear Diann Rust-Tierney talking about safety, I think I'm listening to the corrections officers, because that's what I asked them, what their mission is, what are you trying to accomplish here? Their answer uniformly, speaking almost with one voice, ""Safety. I want to keep the public safe from these guys, I want to keep these guys safe from each other, and I want to keep the staff safe from the inmates."" Safety, safety, safety. And then I ask, ""But what about their crime? What do they deserve?""And their answer is, ""It's none of my business what a guy did out there. I'm only concerned with one thing: how does he behave once he's inside?"" So for lifers, life begins when the sentence of life begins. From the corrections point of view, it's all a clean slate, and it's nobody's job to punish. Look at the mission statements of the departments of corrections. They guide corrections. You will not find the word, ""punishment,"" in any mission statement in any part-- in any department of corrections in the United States, or its synonyms, not one. So, it's no surprise that given the fact that no part of their mission is to punish, that they run their prisons in such a way that life becomes relatively pleasant. Now, what am I talking about? I mean, Barry Scheck talks about life without parole inside of a maximum security prison. For one thing, you may not be sentenced to life without parole and end up in a maximum security prison. You're going to start out there, but you may not end up there. In many states that I have visited, a perfectly well-behaved killer, the most vicious of killers, who prey on the vulnerable, are likely to be the most cowardly of killers, will be perfectly compliant once they're arrested. So, they will be pussycats, and they will be there for a long time. So, they will be reliable, and, therefore, they will be given the best lifestyles, the best hustles inside the prison. It's fundamentally perverse. Those who deserve it least will often suffer most. Those who deserve it most will have the best lives in prison and may well be transferred to a high medium security prison where they'll be playing softball and volleyball. And, by the way, you can do that in a maximum security prison in Riverbend. I watched convicted killers playing softball in a softball field with chalk base pads and umpires in uniform, and not prison uniform, and softball uniforms, high-fiving it after they hit homeruns. The reality of life without parole, given the way that prison is administered, given the television sets, given the first-run movies in many cases, given recreation, given the hours and hours outside of the cell daily, the reality is it's nobody's job to punish and there is no punishment going on. The closest we come to serious punishment left in this society is the death penalty. So, when you consider the question, you can't consider it in isolation. You have to consider it in context, that we are a society that is increasingly disavowing punishment itself. Now, we advocates for the death penalty have to struggle against different groups. One group, for example, are the indiscriminate ""Kill them all"" set, ""Person kills, kill them."" They don't want to hear about mercy. They don't want to-- they don't want to hear about mitigation, just ""kill him."" They are indiscriminate. On the other side, there are the indiscriminates whose heart bleeds for every killer, ""Evil? No such thing,"" or, ""We're all evil"". Punishment? ""Let those without any sin punish, we all have sin,"" so, therefore, nobody punishes. And a third group we have to set ourselves in opposition to are our supposed allies who say, ""No, we're against the death penalty. That's not nearly enough. You really want to punish him? Give him life without parole. Let him die every day in prison."" Well, the fact is they don't die every day in prison or at least no differently than we all die every day a little bit. When you examine what goes on, life takes on new meaning, new pleasures, new communities. So when you consider the motion, don't consider it in isolation. Consider the actual alternative in practice. And yet I would argue for the death penalty separately from that. Some people deserve to die, and we have the obligation to execute them. Now, who are they? And can we determine them adequately in advance? Yes, we can. We can do it through definition, and we can do it through enumeration. In terms of definition, it's a function of the attitude, the cruel, the callous, the wanton. And so I would reserve the death penalty for essentially terrorists, mass murderers, murderers of vulnerable victims, especially children, rapist murderers, contract killers, torture killers, and it-- so definite-- we cannot precisely and fully define it in advance, but we can get to the core. I offer a model death penalty statute based upon thousands of hours and years talking to killers and listening to them. And we can also do it by enumeration. Joshua Komisarjevsky broke into the Petit house, took Michaela and Hayley, tied them to their beds in their upstairs bedroom for six hours. Took Michaela, repeatedly sexually abused her, took cell phone photos of her, and sent them to the friends. And then in order to eliminate the evidence, before he left took gasoline and doused her on and around her and her sister and burnt them to death, alive. He deserves to die. Fedell Caffey and Jacqueline Williams, they wanted another child. She already had three. So, what did they do? They got Debra Evens. They cut the fetus out of her. And then to eliminate the witnesses, they killed her 10-year-old daughter, abducted her eight-year-old son, and murdered him. They deserve to die. Danny Rolling, the ninja killer, terrorized the whole town of Starke, Florida, broke into houses, tortured, mutilated, murdered. He deserved to die. Lawrence Brewer took an innocent black guy walking down the street, and for sport this white supremacist dragged him to his death in an unspeakable torture. We can enumerate them in advance, not only who should we kill, how should we kill, not by lethal injection, a terrible method, and not because it might cause pain, but because it certainly causes confusion. It confuses punishment with medicine. It's all part of the deeper issue. And so ultimately we get to the question of, why? Why should we punish? Not for the sake of deterrence, that would be using a person as a means to our own ends. That would be sending a message by killing a person. That's immoral. Not for incapacitation, I disagree with Kent. We have the obligation to build escape proof prisons and safe prisons. We should kill for one reason and one reason only: They deserve it, in three words. In one word: justice.",-1
Abolish the Death Penalty,4134,0,4166,32,John Donvan,mod,"{'applause': [[0, 4]]}","Thank you, Robert Blecker.",-1
Abolish the Death Penalty,4134,1,4167,33,John Donvan,mod,{},"And that concludes round one of this Intelligence Squared U.S. Debate, where our motion is, ""Abolish the Death Penalty."" Now we move on to round two of this Intelligence Squared U.S. Debate, where our motion is, ""Abolish the Death Penalty."" In round two, the debaters address one another directly, and they take questions from me and from you, our live audience here in New York. The motion, again, is, ""Abolish the Death Penalty."" The team arguing for the motion, to abolish, Barry Scheck and Diann Rust-Tierney. We heard them argue that the death penalty represents a broken policy that fails to protect public safety, that undermines the fair administration of justice. Too many examples of racial bias in execution of the policy. It's too arbitrary. It-- factors like wealth, location, geography, quality of legal representation come into play. They argue also that there is an alternative punishment, which would be life without parole. The team arguing against the motion, Kent Scheidegger and Robert Blecker, argue that the system is not perfect but it's not very broken, ""Some people deserve to die,"" they say, that just desserts are appropriate, and that the death penalty serves a very real, moral, and social purpose. They disagree with one another on whether deterrence is the issue or not, but they make the argument that the data on deterrence is murky as well as the data on racial bias, they say, is murky, and life without parole is described as not very punishing. I want to go to the team that's arguing to abolish the death penalty and point out that to some degree what your opponents are saying is that the policy is not perfect but could be perfected. The things that you're talking about could be fixed. And, given that hypothetical, if the problems that you specify with the death penalty were fixed, would that change your position on the justice of the death penalty? Diann Rust-Tierney.",0
Abolish the Death Penalty,4134,1,4168,34,Diann Rust-Tierney,for,{},"I'll go first. I mean, I think that the real question is whether it can be fixed. I mean, we've been at this for over 40 years. The court has looked at this, and what we've seen is as the justices have looked at this case, one-by-one they're coming to say, you know, ""This isn't going to work."" So, I don't believe it can be fixed. It is something that seems to be beyond us, to get the racism out, to get the mistake out. We've been trying this. And so the question really is, ""Do we continue to do this?""",0
Abolish the Death Penalty,4134,1,4169,35,John Donvan,mod,{},"But to my question if it could be fixed, and I take your point that you don't think it could be, would that change your opinion? I just want to sort of see where the moral parameters are.",0
Abolish the Death Penalty,4134,1,4170,36,Diann Rust-Tierney,for,{},"Well, I think the moral ground is this is not necessary for the government to do, and I think the burden is really on the proponents of this policy to say that it does something that is of value. And we haven't heard that.",0
Abolish the Death Penalty,4134,1,4171,37,Barry Scheck,for,{},"Well, the-- and--",0
Abolish the Death Penalty,4134,1,4172,38,John Donvan,mod,{},Barry Scheck.,0
Abolish the Death Penalty,4134,1,4173,39,Barry Scheck,for,{},"you're missing a point here when you ask a loaded question like that, ""if it could be perfected...""",0
Abolish the Death Penalty,4134,1,4174,40,John Donvan,mod,{},"Well, no. It's your opponents' argument is that--",0
Abolish the Death Penalty,4134,1,4175,41,Barry Scheck,for,{},"Oh, but my opponents' argument is, ""It should be effective, swift, and sure,"" right?",0
Abolish the Death Penalty,4134,1,4176,42,John Donvan,mod,{},"right. And your argument was, ""Here's what's wrong with it. This is wrong with it. This was wrong with it. So I think it's quite logical to say if those wrongs could be addressed, what about-- what does that leave for you?",0
Abolish the Death Penalty,4134,1,4177,43,Barry Scheck,for,{},"It-- I-- it's an impossible hypothetical. I'm a law professor. I hate to fight the hypothetical, but what--",0
Abolish the Death Penalty,4134,1,4178,44,John Donvan,mod,{},"Okay. So, why is it impossible?",0
Abolish the Death Penalty,4134,1,4179,45,Barry Scheck,for,{},"You know, if you're making a public policy argument and you're living just as the attorney general in Virginia said, in a fairly land, where you actually believe that you're going to eliminate the risk of executing innocent people, which you didn't mention, John, is a major cost of the death penalty, which we now know is much greater than we ever did before. Not just because of DNA testing. DNA testing obviously has proven that, but in 2009 the National Academy of Sciences has just indicated in a groundbreaking report that fingerprints, ballistics, bite mark evidence, pattern evidence, all kinds of other evidence that we used to rely on think we're so sure are in doubt and we're now trying to get all these resources together to do basic applied research and make it reliable.",0
