title,conversation_id,phase,utterance_id,utterance_index,utterance_speaker,role,nontext,utterance_text,segment
Amazon Is The Reader's Friend,15450,0,15464,14,John Donvan,mod,"{'laughter': [[1, 47], [2, 34], [3, 32], [6, 63]], 'applause': [[0, 47], [4, 8], [8, 41]]}","All right, well, we've got some-- I don't want to say, ""widget makers""-- we've got some writers coming to the stage tonight. All of our debaters are writers. They're passionate about this but very, very divided. Let's thank Bob Rosenkranz and welcome our debaters to the stage. Welcome. Throughout the evening, because we ultimately turn this debate into a podcast and a radio broadcast, I have to take various breaks. But I don't really take a break. I don't go anywhere. I say, ""We'll be right back,"" and you'll notice that I'm still here. So, I want to explain that I'll be doing that and that a number of times I'll say things over and over again like, ""My name is John Donvan."" It's not because I forgot. It's because we're coming back from a radio break. And when those moments come, it would be wonderful if I could sort of subtly prompt you to a moment of spontaneous applause-- --such as this, if you could do that. That'll help us begin. Welcome to Intelligence Squared U.S. I'm John Donvan. And, wow, that Gutenberg guy, 1455, he churns out a Bible with moveable type. And how would that be described if it were today? Well, we would say that Gutenberg was really rocking the religious content space with a platform of innovation and disruption, putting the whole God brand in front of a whole lot more sticky eyeballs for scripture. Pardon my buzzwords, please. But now comes Amazon and is that perhaps as historic, one-click shopping, eBooks. Disruptive? Amazon could very well drive traditional publishers and brick and mortar bookstores completely out of the book space. And is that a good thing or a bad thing? Well, that sounds like the makings of a debate. So, let's have it, ""Yes,"" or, ""No,"" to this statement, ""Amazon is the Reader's Friend,"" a debate from Intelligence Squared U.S. I'm John Donvan. We have four superbly qualified debaters. They are all writers and book lovers, but they are deeply divided on this issue and are arguing two against two over Amazon being the reader's friend. As always, our debate goes in three rounds, and then our live audience here in New York votes to choose the winner. And only one side wins. Let's meet our debaters. Please, ladies and gentlemen, welcome to the stage Joe Konrath. Joe, you are an author known for your bestselling thrillers. You are also one of the leaders and biggest advocates in the field of self-publishing. You did the traditional book publishing route but your real success, and that means millions of books that you've sold, came after you decided to self-publish with Amazon. How did readers find you?",-1
Amazon Is The Reader's Friend,15450,0,15465,15,Joe Konrath,for,"{'laughter': [[0, 7]]}","Well, I hope they find me entertaining.",-1
Amazon Is The Reader's Friend,15450,0,15466,16,John Donvan,mod,{},"I hope we'll find you entertaining as well tonight. Joe Konrath, who is your partner?",-1
Amazon Is The Reader's Friend,15450,0,15467,17,Joe Konrath,for,{},"My partner is the wonderful, the drop-dead sexy editor at Vox, Matthew Yglesias.",-1
Amazon Is The Reader's Friend,15450,0,15468,18,John Donvan,mod,"{'applause': [[0, 7]]}","Ladies and gentlemen, please welcome Matthew Yglesias. Matthew is also arguing for the motion that Amazon is the reader's friend. You are, as just mentioned, executive director-- executive editor at Vox.com. You write a lot about economics and business and politics. You wrote a book called, ""The Rent Is Too Damn High,"" and you come from a family of writers, novelists, in fact. Your father, your grandparents, your brother. Are they on your side in this debate?",-1
Amazon Is The Reader's Friend,15450,0,15469,19,Matthew Yglesias,for,{},"Well, my father happens to be here live, so I'd like to think he's voting strategically and sort of rigging the grade in my favor.",-1
Amazon Is The Reader's Friend,15450,0,15470,20,John Donvan,mod,"{'laughter': [[3, 8]], 'applause': [[0, 26], [1, 20]]}","All right. Well, we're going to have to check on his vote later on, but let's welcome this team to the stage arguing for the motion. But we have two writers arguing against the motion Amazon is the Reader's Friend. First please let's welcome Franklin Foer. Author of a book about globalization called ""How Soccer Explains the World"" and until recently editor of the New Republic. That's a different debate we'll have another time. In the October issue of the New Republic you actually wrote that cover story and the title you gave that cover story happens to sum up a lot of your feelings about this debate topic. Can you tell the audience what that title was?",-1
Amazon Is The Reader's Friend,15450,0,15471,21,Franklin Foer,against,"{'laughter': [[0, 17]]}","It might be a touch obtuse for my opponents, but it was called ""Amazon Must Be Stopped.""",-1
Amazon Is The Reader's Friend,15450,0,15472,22,John Donvan,mod,{},Subtle. And your partner is?,-1
Amazon Is The Reader's Friend,15450,0,15473,23,Franklin Foer,against,{},"Well, he's the author of ""Presumed Innocent,"" and tonight you should presume him correct, Scott Turow.",-1
Amazon Is The Reader's Friend,15450,0,15474,24,John Donvan,mod,"{'laughter': [[2, 55]], 'applause': [[0, 5]]}","Ladies and gentlemen, Scott Turow. Scott Turow, you are also arguing against the motion that Amazon is the Reader's Friend. You're past president of the Authors Guild and, as mentioned, written a lot of best sellers a lot of us have heard of, and not just because they turned into movies, but a lot of them have. You have been criticizing Amazon in the past, particularly in its 2014 struggle with Hachette Publishing. Hachette, you worked for-- Hachette through Grand Central Publishing has published your books. We just want to get that out there. But all of this - - does this mean that you are not a member of Amazon Prime?",-1
Amazon Is The Reader's Friend,15450,0,15475,25,Scott Turow,against,"{'laughter': [[0, 8]]}",No. I am a member of Amazon Prime. But I refuse to buy anything from Amazon during the course of the Hachette/Amazon brouhaha and for many years now and it continues. I refuse to buy books from Amazon.,-1
Amazon Is The Reader's Friend,15450,0,15476,26,John Donvan,mod,{},Point of principle?,-1
Amazon Is The Reader's Friend,15450,0,15477,27,Scott Turow,against,{},I would call it patriotism.,-1
Amazon Is The Reader's Friend,15450,0,15478,28,John Donvan,mod,"{'applause': [[0, 14], [3, 45]]}","All right. Ladies and gentlemen, Scott Turow and the team arguing against the motion-- --that Amazon is the Reader's Friend. Now this is a debate. There will be one team winning and one team losing and that decision is made by our live audience here in New York. By the time the debate has ended you will have been asked to vote two times, once before the debate and once again after the debate. And the winning team is that whose numbers have changed the most in percentage point terms between the first vote and the second vote. So, let's lodge in that first vote. Let's register that first vote. If you go to the keypads at your seat you'll see that there's numbers one through zero. That makes no sense. One through nine and zero and you only have to pay attention to one, two, and three. If you agree with the motion push number one. If you're with this side, push number one, the side that's arguing that Amazon is the Reader's Friend. If you're against push number two, and if you're undecided push number three. You can ignore those other keys. They're not live. And if you made the wrong choice, pushed the wrong button, just correct yourself and the system will lock in your last vote. And again, I'll say this one more time and a few more times, it's the team whose numbers have changed the most between now and the end of the debate when you vote the second time that will be declared our winner. Let's move on to round one. Round one, opening statements by each debater in turn. Our motion is this: Amazon is the Reader's Friend. And here to argue first in support of this motion Matt Yglesias. He is executive editor of Vox.com. He is the author of the book ""The Rent Is Too Damn High."" Ladies and gentlemen, Matt Yglesias.",-1
Amazon Is The Reader's Friend,15450,0,15479,29,Matthew Yglesias,for,"{'applause': [[2, 19]]}","Amazon is the reader's friend. In the long-term obviously readers are only going to thrive in a world where author's also thrive and I suspect we're going to spend a lot of time eventually talking about the impact, the long-run impact of Amazon on authors and authorship. And my partner is going to be able to speak to a lot of that in a great deal of detail, more depth than I possibly can. But I write about economics. I'm a pretty literal person. So, I'm going to keep it a little bit on the surface level-- Amazon is the Reader's Friend. And I think you can see that Amazon is the reader's friend, by just asking, why are we debating this at all? Why is this a subject of controversy? It's a subject of controversy because Amazon is really big. It's a big company. It's a powerful company. They have 41 percent of all books sold-- I saw a statistic from last March-- and 67 percent of all digital books. That's big. That's a big power player. It's worth talking about. And it naturally raises the question, you know, how did the company get so big. How did they have so much market share? Why are they so dominant? My argument is, they're so dominant in this space because they're the reader's friend. Who buys books? It's readers. Amazon sells books to the vast majority of readers because it's good for readers. Another argument-- you know, Frank has written that Amazon is some kind of a monopoly, some kind of an abusive force that's dominating the marketplace, maybe through nefarious means, something like that. Some strategy other than being a reader's friend. And I think that that's just not true, this idea that Amazon must be stopped by some kind of external force. It doesn't hold up, because the fact of the matter is even though Amazon has an extremely large share of the market, it faces a ton of competition. I don't know about you guys, but I'm the owner of an iPhone. I bet a lot of people in the audience may be-- may be iPhone users. Yes? No? Yes. Yes? Maybe-- maybe some of you have a Google, an Android phone, something like that, yeah? Yeah. So, some people have Smartphones. It turns out these phones, they're directed-- they're connected directly to digital stores. You can go on iBooks on your iPhone. You can go to the Google Play store on your Android. And you can find ""How Soccer Explains the World."" You can find-- Frank edited a book called ""Jewish Jocks"" that I've been meaning to check out since I was in a debate in San Francisco with his co- editor. And I actually-- I picked it up on my phone on the train. You can find-- I'm not sure if it's every Scott Turow novel, but a great deal of them. They're there in the Google store. They're there in the Apple store. These are companies that are competing with Amazon. And they're not, like-- these are not small, weak, pathetic, helpless companies, right? They're actually bigger than Amazon. Amazon is not going to drive Apple out of business. They're not going to drive Google out of business. What they are doing is beating them badly in the electronic book space. They're selling way more books than those companies. So, how is it that they're doing that? Did they do something sneaky? No. They have a better product, right? You can get Apple, Google on your phone. You get them on your tablet. But it's Amazon who invested in creating the Kindle, which is a digital device that's really meant for reading, you know? I like to read books sometimes on my iPad. It's fun. But my wife, she's got a Kindle Paperwhite, and she loves it. And I've been known to borrow it, because it-- it really is a better device for reading books on than what these other companies do. They've also got a superior piece of software. If you download a Kindle book, you can read it on your Kindle, but you can also use the Kindle app on an iPhone, on an Android tablet. You can read it on the Web. Apple and Google, they both want to make more exclusive, more locked-down platforms that don't give you as much flexibility. And that's fine. Different companies have different strategies. But normally, in a market, if you were going to offer an inferior product, you would try to beat your competitors on price. But Apple and Google don't do that either. In fact, Apple tried to team up with book publishers to make prices higher. So, it becomes pretty natural, you know? Amazon has this market share because they have a better product, a better product than their digital competitors. And if you compare it to their brick and mortar competitors, you know, there's no-- there's no competition. It's cheaper to get digital books. It's much more convenient to get digital books. It's much more flexible. You can take them along when you're traveling. And Amazon also has a store where if you're looking for something-- you know, you put it in there. And if it doesn't exist in a digital form, you can order the paper book, right? That's really neat. It's a good convenience, because when there's something you want to read, you know, you really want to get the text that you want. You don't care as much about the format. The other digital companies don't do that. All of which is you know, it's a long way of getting to the point, but it's to say that Amazon has won its market share the best possible way to win market share. It's by doing a better job, offering a better service at a better price. Long story short, they're the reader's friend, you know? So, we're debating this in New York City. New York is a great city. I know New York very well. I grew up here. I grew up on 12th Street and University Place, down in the Village. And I remember, when I was a kid, right in the neighborhood, you know, you could go to Broadway. There was a Shakespeare and Company down maybe on 4th Street. There was a Forbidden Planet, which had comic books and specialty sci-fi books. You have the Strand, which is this fantastic used bookstore. We had I think it was the original outlet of Barnes & Noble over a few blocks further north from there. And, of course, you also have here in New York probably the greatest public library system in the world. This is like part of what makes New York an amazing place. But it's important when you're thinking about this issue to not think with these sort of narrow New York blinders on and to recall that you know lots of people live in places that are not as big, places that do not have as many-- did not traditionally have as much diversity in terms of book retailing, where you might be talking about a lengthy drive to one bookstore, a limited selection that's there, a library that, you know, maybe has some capacity to get loans from other places, but, again, it had its own kind of constraints. What you have in the digital space, it's this vast stockpile, you can get any kind of book you want. You can go get public domain books, download them for free off Amazon. And this is a-- really like an incredible bounty. I think there's a red herring out there that on one side of this debate is people who love Amazon and on the other side of the debate are people who think books are an important cultural artifact. Culture matters. Books are crucial to our society. And that's exactly why it is so important that Amazon has made it cheaper, easier, and more convenient for people all around the country and in a growing number of countries, to access these crucial cultural artifacts. Books aren't widgets. Books matter. And that's why it's so important that you recognize that Amazon truly is the reader's friend and vote for this resolution. Thank you.",-1
Amazon Is The Reader's Friend,15450,0,15480,30,John Donvan,mod,"{'applause': [[0, 4], [1, 40]]}","Thank you, Matt Yglesias. And that's our motion, ""Amazon is the Reader's Friend."" And our next debater will be arguing against it, Scott Turow. Scott Turow is an attorney and author of 12 books, including his newest novel, ""Identical."" Ladies and gentlemen, Scott Turow.",-1
Amazon Is The Reader's Friend,15450,0,15481,31,Scott Turow,against,{},"Well, I listened to Matt carefully, and I want to begin with a major concession. He is not totally insane. The-- he is right, of course, about certain things. Amazon charges low prices. Amazon has built a better mousetrap. Their software is great. But that's really not here-- all that we're here to talk about. The question isn't whether Jeff Bezos bears some faint resemblance to Lex Luthor. The question is whether Amazon is the reader's friend. And in defining that-- or I'd like to be a little lawyerly, I'd like to talk about two things and focus on two words. The first, of course, is ""reader's,"" because readers are more than mere consumers. We agree that books are more than widgets. They bear our culture, thought, knowledge with them. And as Frank Foer is going to talk about when he comes to the podium, Amazon is doing great damage to our literary culture. The second word and perhaps one I want to focus on most is the word, ""friend."" ""Friend,"" as we commonly understand the term, means somebody you can rely on to treat your interests as equal to their own. And instead what the record demonstrates is that Amazon is nobody's friend but Amazon's. They are capitalists of a particularly ruthless breed who, in point of fact, have habitually turned on their business allies whenever it meets their business needs. And, in point of fact, Matt, they are beginning to do this now to readers. Matt concedes that Amazon has a huge market share. I don't-- even sort of waving your hands and saying that I don't think does full justice to the magnitude of the power Amazon currently exerts. They sell three-fourths of the physical books that get sold in this country online. They sell at least that many eBooks, especially when you count the market that's starting to grow where Joe is-- has been so successful, that is to say, ""self-published"" authors. There are parts of the book market that Amazon literally just owns. They have bought up the two largest producers of audio books. They bought the biggest seller of used and rare books, of books sold to the international market, of print on demand books, of self- published-- physical self-published books, and, of course, they've swallowed up sites like GoodReads, or, BookFinder, that might have become competitors to them, another place where readers could have bought books. Now, to Matt I have to say that anybody who believes that Amazon will use this power only in friendship has not read Lord Acton or Machiavelli. Amazon already pushes books forward on their site at the expense of others for business purposes, or worse, for political purposes, and their tactics vary between the ruthless to the underhanded. Is Amazon being the reader's friend, Matt, when they alter search results in exchange for promotional payments without acknowledging to their readers that they do that? Or consider the subject you talked about, the chokehold that Amazon got on eBooks with the introduction of the Kindle in 2007. First-- and the only innovation in the Kindle, by the way, was not the device. It wasn't e-ink. All-- it wasn't digital books. All of those had existed. The innovation was when Amazon convinced the publishers to allow digital books, eBooks, to be sold at the same time that hardcovers went on the sale-- went on sale. The publishers agreed, and as soon as they did that, friendly Amazon backstabbed the publishers and began selling eBooks at a loss of $3 to $4 apiece on average. Now, people like to say that Amazon sold eBooks at a loss to promote the sale of the Kindle. That frankly is bologna. If you want to promote Kindles, sell them at a loss. Amazon sold eBooks at a loss for two reasons, to stifle competition-- they wanted to prevent anybody else, competing device makers, places like bookstores, which would've been a great place to buy eBooks-- they wanted to prevent them from going into the market in competition with them. They artificially-- the second thing they did by selling at a loss is they tilted the market away from physical books, the books published by the publishers who had gone into this business with them, and, of course, in the process, put businesses like Borders, not to mention thousands of bookstores, out of business. And this loss selling was not honest free-market competition on a level playing field. It was frankly a mugging sponsored by Wall Street. For 20 years since the company was established, Wall Street has given Amazon unlimited capital, clearly with the expectation that even though the company didn't report a profit, sooner or later they would reap the immense profits that are bound to come from knocking all the competition aside. Then last year, Amazon-- Wall Street finally became concerned. When is this company ever going to make a profit? The Amazon share price slid by 25 percent, and Amazon reacted by squeezing its suppliers, which is to say publishers and authors, and, of course, readers. This is what led to the dispute between Hachette and Amazon where Amazon punished not only the company but also Hachette authors by subverting the sale of Hachette books. They disserved authors like Joe, self-published authors, by starting a subscription series that undercut the income of authors like Joe, who's admitted that in print. And finally, of course, Amazon started raising book prices. The company that announced in 2001 it would sell any book over $20 at a 30 percent discount no longer adheres to that practice. All right. Thank you.",-1
Amazon Is The Reader's Friend,15450,0,15482,32,John Donvan,mod,{},"Scott Turow, I'm sorry, your time is up.",-1
Amazon Is The Reader's Friend,15450,0,15483,33,Scott Turow,against,{},All right.,-1
Amazon Is The Reader's Friend,15450,0,15484,34,John Donvan,mod,{},Thank you very much.,-1
Amazon Is The Reader's Friend,15450,0,15485,35,Scott Turow,against,"{'applause': [[0, 2]]}",Thank you.,-1
Amazon Is The Reader's Friend,15450,0,15486,36,John Donvan,mod,"{'applause': [[0, 84]]}","And a reminder of what's going on, we are halfway through the opening round of this Intelligence Squared U.S. Debate. I'm John Donvan, the moderator, and we have four debaters, two against two, arguing it out over this motion, ""Amazon is the reader's friend.""We have heard from the first two debaters, and now on to the third. Let's please welcome to the lectern Joe Konrath. He is author of the bestselling ""Jack Daniels"" thriller series that has sold over a million eBooks through self-publishing. Joe Konrath.",-1
Amazon Is The Reader's Friend,15450,0,15487,37,Joe Konrath,for,"{'laughter': [[0, 32], [3, 10], [4, 25], [5, 12], [6, 84]], 'applause': [[1, 56]]}","Wow, I am so happy to be here, and I'm glad you're all seated after listening to Scott's monologue because he just proved that Amazon is engaging in nefarious acts of capitalism. I'm smiling right now-- seriously, what the heck am I doing on this panel? We've got two journalists on this panel. We've got a lawyer on this panel. We've got a lawyer on this panel who did what all the lawyers wish they could do. He actually saved an innocent man from death row. He did. Okay. That's enough. His head is big enough. Innocent man from death row. These guys went to Harvard. They went to Stanford. They went to Columbia University. I went to Columbia College. It is not affiliated. I majored in Budweiser. And you think oh, that's a blow off major, but I still only got a 2.2 GPA. You know what, that may have been a 2.2 blood alcohol level. I couldn't remember the finals at all. I'm telling you. But I am very happy to be up here and I'm going to keep smiling because I really can't believe that I am here. Who's seen the movie ""The Paper Chase""? It's about a Harvard law student working his butt off, taking classes, studying to actually become a big lawyer, and Scott actually did that. And when I went to school I was in my dorm making a sofa out of empty beer cans. So why am I here? I don't know why I'm here. Okay, I've sold some books. Okay, I like Amazon. By a show of hands, how many people here have bought something from Amazon? Okay.",-1
Amazon Is The Reader's Friend,15450,0,15488,38,John Donvan,mod,{},Let's tell our listeners that that's everybody in the room.,-1
Amazon Is The Reader's Friend,15450,0,15489,39,Joe Konrath,for,"{'laughter': [[0, 18], [2, 47], [3, 20], [6, 36], [7, 28], [9, 79]], 'laughter--': [[11, 51]]}","That is everybody in the room. By a show of hands, how many people hate raising their hands? That's meta. You're going to laugh about that later. Let's get on topic here. Scott brought up publishers. Amazon is the big bad guy, but what about these publishers? Well, you know what? Publishers are the bad guy and I'm going to tell you why. He said earlier we need publishers for culture, for rich literary culture. That's incorrect. Publishers don't write books. Authors write the books. Authors are the ones who impart this rich literary culture. The publishers are just high-priced middle men, okay? Let's talk about publishers and all of the books they have rejected. Publishers reject hundreds of books for everyone that they publish. Now think about that. That's censorship. It really is. There are thousands of books out there that you have never seen because the guardians of culture, those publishers, have never published them. Nine of them were mine. I got more than 500 rejections. Yeah, I know, every time the mailman came I had to pop a Prozac. I eventually did get published after my 10th book and then I learned more about publishers. I learned that publishers charge too much. Scott's new book, which I'm sure is excellent, the publisher nicely printed the price right on the cover, $28.00 for a hardcover. Wow, 28 bucks. If you can't afford that and you're a huge Turow fan you can wait a year and get the cheaper priced paperback. That's called windowing. That doesn't seem like publishers are really friends to readers. They would give them that paperback earlier because the paperback vastly outsells the hardcover. Publishers give out advances. They give an author an advance. Now, I got a nice advance according to Publisher's Weekly, $30,000 bucks and I was pleased to get it and I felt I was really lucky because the average advance is $5,000. You're not going to live off $5,000, especially since publishers pay you that over the course of three years. In small payments twice a year, because publishers only pay twice a year. It-- a word on advances before I get off that topic, an advance has to be paid back in copies sold, okay? And it's a very high interest loan. If I self-publish on Amazon, which I have done successfully many times, in fact since I started self-publishing on Amazon, my income went up 20 percent. Oh no wait. That's wrong. It went up 20 times. So it went up 2,000 percent. My best year traditionally published I made 50 grand. Last year I made a million dollars. That's still 50 grand after taxes. What it comes down to is publishers are deciding what you read and what you won't read. They decide how you get it and how much you pay for it and they have that much power because they are a cartel. They are a form of monopoly called an oligopoly. The top five publishers control 80 percent of all the print books. As a writer, if I want to get into a bookstore, I have to go through those publishers. And they don't have to pay me anything, because there are 10 guys behind me who want my spot. Amazon looked at this market and they decided publishers weren't reader's friends. So, they innovated. They opened the world's biggest bookstore with the best customer service. They invented the e-book reader that everybody wants, along with the app that everybody wants. They gave all authors a chance to reach readers. So, my nine books that sat on a shelf finally got out there and reached readers. And I guess readers like them, because I sold a million of them. In other words, Amazon looked at all the things publishers were doing wrong and then they did them right. And rather than try to compete, the publishers colluded and price- fixed to raise prices. We'll talk more about that a little later. This debate is not about Amazon being the writer's friend, though. I can give you examples that they are, but that's not what this is about. It's not about Amazon being the publisher's friend. That's not this debate. It's not about Amazon being a monopoly. That's not the debate. It is about Amazon being the reader's friend. Amazon isn't perfect. No person is. No company is. But let me tell you something. If Amazon right now were building a death machine that was fueled by the screams of puppies-- it still wouldn't matter because they're still a friend to readers. Thank you.",-1
Amazon Is The Reader's Friend,15450,0,15490,40,John Donvan,mod,"{'applause': [[0, 10], [1, 46]]}","Joe Konrath, your time is up. Thank you very much. And our motion is Amazon is the Reader's Friend. And here to debate against that motion, Franklin Foer. He is the former editor of the New Republic, author of the book ""How Soccer Explains the World: An Unlikely Theory of Globalization""-- ladies and gentlemen, Frank Foer.",-1
Amazon Is The Reader's Friend,15450,0,15491,41,Franklin Foer,against,"{'laughter': [[0, 11], [4, 86], [5, 135], [6, 110]], 'applause': [[4, 93], [7, 96]], 'laughter--': [[5, 176]], 'applause--': [[3, 70], [5, 141]]}","Well, I'm feeling real good about the literary future right now. Listening to these guys come out here and talk in such fawning, slavish terms about a corporation. Amazon is a company. They are not-- they are not pursuing the greater good. They're not pursuing cultural greatness. They are a company out to make a bunch of money. They have done this extremely well. They produce things at very low prices. They have technologically innovated all over the place. I use Amazon. You use Amazon. And there isn't anything wrong about that. The problem is this-- it's that they have done it extremely well. And-- and a company can perform at a very high level, and in turn, obtain a monopoly. They can be the only player. Matt says they aren't a monopoly. But when you control 70 percent of a market, that, historically, counts as a monopoly. In the old days, it-- before-- before the Reagan Revolution, before the Chicago School of Economics trashed anti-trust law, our authorities used to get upset when companies controlled 10 percent of any given market. Not 70 percent-- nearly 70 percent of any given market. But this is different. This is books. This is about our crown intellectual jewels. This is about the thing that we should care most about in the world, because it's about imagination. It's about understanding our past. It's about rooting out people in power. And when you have one company that sits there, and is the chokehold for books, that becomes a problem. It may not be a problem just now, but it will become a problem in the future. And it's something that we, as readers, as citizens, as guardians of the book, need to pay incredibly close attention to. Why do I care about this? Well, when I wrote an article about Amazon in the New Republic, what was their immediate response? They yanked ads from the New Republic. When it-- they were having the dispute with Hachette, the publishing company-- what did they do? Well, they punished the guy who wrote the book about the Koch brothers, but they let Paul Ryan's book go unscathed. They didn't punish him. When a company has that chokehold, when they can decide who wins and who loses in the publishing game, we need to be very, very afraid as citizens. So-- what is Amazon? Amazon is the everything store. Their ambitions are boundless. They name themselves after the largest river in the world. They're making Woody Allen movies-- television shows now. They're selling you your underwear, your socks. They want everything. They want nothing else to be able to breathe on this planet except for their consumers and the people who make their goods. And so that's a very, very dangerous thing, and we've seen this with publishing. We've seen the way that they've treated book publishers to date. It's not the worst offenses in the world. They're trying to-- whatever. But it's bad, and it portends bad things. They've thrown around their power in order to try to continually squeeze the publishers. Now, I want to just say something in defense of publishers because they've been trashed considerably tonight, and I have a feeling that a lot of this debate will come down to a referendum on book publishing. Yeah, book publishers suck. They're an oligopoly. They're five big publishers. They're not great, but there are going to be a lot less of them because when companies see one big powerful player who controls their market, their natural instinct is to huddle together in safety and to cower. And that's what's happening now. Penguin merges with Random House. Hachette tries to buy Perseus. And that's going to continue in the face of Amazon, and that's going to continue to just squeeze the diversity out of our intellectual space. Now, what publishers don't do a great job always of picking books, although you have-- when you look at the shelves in your library, you have to say, Norman Mailer, Philip Roth, Zadie Smith, that they've done a pretty good job of picking winners in the past. But that process of picking winners is incredibly important. If you go to Amazon's self- publishing page and you look at the self-published authors, there are thousands of them. And I have no idea which one of them to read. I am too lazy as a reader. I don't have enough time to go read the first chapters of all these books in order to determine what's good. I look to publishers to see that somebody other than the author's mother thinks that the book is worth reading. So they play an important role-- in sifting through the market, which is one great thing that they do. The second thing that they do is that they help authors who are usually introverts and nerds and very bad at self-promotion-- break through in the world. And, you know, they don't-- they didn't do that for Joe Konrath? Well, you know, shame on them. But they do a good job of that for many, many, many other authors. Now, the most important thing that they do-- and Joe is talking about fiction, which is fine. I think it's a different market than nonfiction. Nonfiction books often involve deep reporting, many trips to the archives. They're very, very expensive to produce. You can't just sit up one day and say, ""I'm going to go write a biography of Virginia Woolf."" That's expensive. You got to go travel to England. You've got to-- you've got to photocopy things. You know, and in the way that you are able to finance a project like that is by an advance. They are Kickstarter for authors. They pay authors a little bit of money at the beginning of a project which enables them to complete-- to complete that. And I could be wrong here, but I can't even-- I was trying to think if I could think of any self- published nonfiction books that have been successful, any great biographies or histories, and I couldn't do that. And that stuff is going to suffer in this new world. And so I think in this debate, you are readers. You are the defenders of the book. The presumption here should be that anything that is distantly threatening to the book is something that you should be very, very concerned about. Anything that threatens this wonderful intellectual ecosystem that we have, which is already imperiled in so many different ways, shapes, and forms, needs defenders. It's your obligation here to step up, to send a message to Amazon, and to defend the book. Thank you.",-1
