title,conversation_id,phase,utterance_id,utterance_index,utterance_speaker,role,nontext,utterance_text,segment
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15985,10,John Donvan,mod,{},"as from inside the business. It's excellent. I was taken with your discussion of government spending in which you said that in the end you feel that the real reason that government spending happens, you say, ""I suspect it's because politicians just love spending other people's money,"" but you worked for a politician?",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15986,11,Daniel Mitchell,against,"{'laughter': [[0, 4]]}","Yes, but I've reformed.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15987,12,John Donvan,mod,"{'applause': [[0, 7]]}","You-- okay. Ladies and gentlemen, Daniel Mitchell.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15988,13,Daniel Mitchell,against,"{'laughterhere’s': [[3, 31]], 'laughter': [[2, 11], [3, 100], [4, 52]]}","Thank you very much. It's a real honor to be here, especially with such a distinguished group of co-panelists. As a matter of fact, I think what am I doing here? I'm sort of like the SAT answer, one of these things is not like the other. But hopefully, since I am representing the Cato Institute, I want to give people a very good impression about what libertarian philosophy of left government and individual freedom is all about. And the way Richard and I are going to divide up our responsibility, I'm going to look at sort of the macro issues of stimulus and Keynesianism and Obama's Jobs Act. And he's going to look at some of the nitty gritty details. That of course enables me to do the easy part and him to do the hard part. And I want to divide my part up, the macro part looking first at the theory and then at the evidence. Now Keynesians say that whenever the economy's weak, the government should borrow money, spend the money, or give tax rebates or tax relief in some form or fashion. The goal of both the spending and the tax relief is to put money in people's pockets so people will go out and spend the money and sort of jump start the economy. And that sounds very plausible. It makes sense. We're all going to have money in our pockets. We're going to go out and spend money. That has to do something good for the economy. There's only one little problem with the theory. Where does the government get the money? Government can print money. Government can borrow money. Government can tax money. But there's no way the government can put money into the economy without first in some form or fashion taking money out of the economy. And what is it that we're trying to do? What is a recession? A recession means that our GDP, which used to be this much, is now this much. This by the way is a West Virginia PowerPoint slide here. What is it that we want to do? What is economic growth? Economic growth means we're going to take this GDP and we want it to be higher. But what is Keynesianism? What is stimulus at least as it's defined inside Washington? Stimulus inside Washington is well let's money from the economy's right pocket and put it in the economy's left pocket. But are we doing anything to increase this blob called GDP? No, we're not. My contention is that what Keynesianism does is it redistributes national income, usually in ways that politicians find attractive because they can try to become Santa Claus and buy votes, but our goal should be not to redistribute national income; we want to increase national income. We want a bigger pie so everyone can get a bigger slice, that's what economic growth is all about. Let me give you an example that I think makes this clear. This is actually a quiz. It's not like the thing where you get to vote twice. By the way, if you let them vote five times, you could rename this Chicago. a little quiz that will determine whether or not you're qualified to be a member of Congress. Let's divide this room in half. Let's borrow all the money out of the pockets of the people on this side of the room and give it to the people on this side of the room. Now here's the quiz. Raise your hand if you think there's more money in the room. I'm sorry, none of you are allowed to be in Washington because you have failed your elementary test on Keynesian economics. And if you look at what's happened. If you look at the evidence for Keynesian economics, for stimulus, whatever you want to call it, what do we find? I don't think we find very good results. You can go back to the 1930s, Hoover and Roosevelt were both Keynesians. Hoover increased government spending by 47 percent in just four years, that was a period of deflation so it was actually more than 50 percent in real terms. The economy didn't do any better. Roosevelt in eight years, from 32 to 40, increased government spending by more than 100 percent. Unemployment stayed high, the economy stayed in recession. Now, let me give a little bit of humility, first, on behalf of all economists. If you ask five economists a question, you'll get nine answers . We have correctly predicted 14 of the last three recessions. We're not very good at these things. And especially when you're looking at something like the overall macro economy. There's trade policy, there's regulatory policy, there's labor policy, monetary policy. There are all of these different things going on in the economy, not to mention some of the exogenous factors that Mark talked about. Earthquakes, hurricanes, tsunamis, oil price shocks, you name it. And now we're expecting to look at one little slice of all of these different policy levers, fiscal policy, and we're supposed to make sweeping judgments about what exactly it means. Of course at best all we're really doing is guessing. But if you look at those periods in time when you did have politicians like Hoover and Roosevelt increasing government spending, it doesn't seem to have worked. But it's not just the 1930s. Gerald Ford had a Keynesian tax rebate package in the 1970s. It didn't work. Japan has had, by some accounts, 16 different stimulus packages since their economy entered the doldrums in the 1990s. Those haven't worked. Bush had a Keynesian stimulus package in 2008. It didn't work. And then, of course, Obama more recently has done the same thing. And time after time after time we don't seem to be getting very good results. Now, I'm not up here to make partisan points at all. What I think of policies that have not worked very well, you'll notice that I've listed Republican administrations and Democratic administrations. But if you ask me what should happened, if you ask me for the success story, I look at things such as the Clinton years and the Reagan years. And this should make Cecilia happy because she worked for the Clinton administration before working for the Obama administration. She did a good job her first time around. Her second time, maybe not so much. But if you look at what happened during the Reagan years and the Clinton years, and you look at these broad measures of economic freedom such as the Frazier Institute, economic freedom of the world index or my old employers at the Heritage Foundation, their economic freedom of the world index, or the world economic forum's global competitiveness report, you will see that during the Reagan years, during the Clinton years, you had more economic liberalization, more freedom, a reduced burden of government spending. And that's why I think we got better economic results during those periods. Now, I'm running out of time, so let me go ahead and say something about what should happen, because obviously I'm up here trying to convince you to vote against the motion. In some sense, politicians should follow the Hippocratic Oath. First, do no harm. And I do worry that when politicians, especially driven by that short- term time horizon of trying to get reelected and wanting to send out press releases, oh, we're doing something. They want to show that, oh, we care. You know, what was that, the first President Bush went up to New Hampshire in '92, message, ""I care.""I mean, boy, talk about an empty, vacuous statement to make. But that's how most politicians think. They really are driven by this desire to try to demonstrate to voters that they really are concerned about your best interests, when in reality, in many cases, at least part of their decision making is driven by their desire to get more votes. So I don't want-- Thank you very much. Thank you.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15989,14,John Donvan,mod,{},"Daniel Mitchell, your time up. Thank you very much.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15990,15,Daniel Mitchell,against,"{'applause': [[0, 6]]}",Thank you very much. Thank you.,-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15991,16,John Donvan,mod,{},"So here's where we are. We are halfway through the opening round of this Intelligence Squared U.S. debate. I'm John Donvan of ABC News. And we have four debaters, two teams of two arguing out this motion: ""Congress should pass Obama's job plan piece by piece."" You've heard the first two debaters and now onto the third. Arguing for the motion, I'd like to introduce Cecilia Rouse. She's a professor of economics and public affairs at Princeton University's Woodrow Wilson School. From 2009 to 2011, she was on the inside. She served as a member of the president's Council of Economic Advisors. And Cecilia, I want to ask you about Thanksgiving at your house, because I understand you have a physicist father and a physicist brother, and you're an economist and three PhDs. Maybe there's a fourth one in the family somewhere. So what, do you talk numbers and formula all through--",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15992,17,Cecilia Rouse,for,"{'laughter': [[0, 60]]}","Actually, there is a fourth PhD, my sister who is also a professor at Princeton, actually. But she's in anthropology. So Dan Hamermesh who is a professor of economics at Texas, says, let me think. Your father was a theoretical physicist. Your brother's an experimental physicist. You're an economist, and your sister's an anthropologist. You're getting weaker as you go.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15993,18,John Donvan,mod,"{'applause': [[0, 5]]}","Ladies and gentlemen, Cecilia Rouse.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15994,19,Cecilia Rouse,for,{},"Thank you. It really is a pleasure to be here tonight. And, you know, Dan really said it right when you said you have five economists, you really only get nine opinions. I think you get many more. I was in the Clinton administration. Those were good years in the '90s. I think many people might interpret those times, though as that the Federal Reserve, because we were having a lot of economic growth, and the Federal Reserve was not anywhere near having interest rates which were so near to zero, that monetary policy-- the Federal Reserve was actually responsible for a lot of that growth. In contrast, what we have today is, specifically, a Fed that cannot do as much as it normally can in normal times. Interest rates are near zero. It's near zero, lower bound. You can't have negative interest rates, and therefore it's an opportune time to have more fiscal policy. But my debate partner talked about some of these bigger pictures. I'm a labor economist. I got into economics because I was worried about the unemployed, and I still am. There are 14 million workers in the United States who are unemployed. Half of them have been unemployed for more than six months. There are another two and a half million who are discouraged, meaning that they've even given up looking. And there's about nine million who are working part time, but who would actually like to work full time. So they're working part time for economic reasons. We've had 19 straight months of private sector employment growth. But we've also had many months where the public sector has had negative employment growth. And as a result, we have a recovery, but it's a recovery with a small R. It's just fledgling. And as Mark pointed out I'm also very concerned that this recovery is just not far enough along. Now, there're huge challenges that this entire downturn is going to pose for us going forward. When workers become displaced, they do not earn-- they have, going forward, for 15, 20 years, they're going to earn much less, by some estimates, 10 to 15, 20 percent less than they were earning before their displacement. It has impact on their children. Their children get lower levels of schooling going forward. It is going to affect the earnings of their children. And look at all of the young people today who are finishing their schooling and can't get a job, meaning they're not even getting started into the labor force. So we know that these have the potential to really hold back economic growth going forward. So yes, I support the Obama plan. I support any plan where it's going to provide some sort of short-term insurance against another double-dip recession or having more downturn. Now look, last year, I was at the Council of Economic Advisors. And things were looking a lot better. And as a result, if you listened to the president's State of the Union, what he proposed in his budget were investments that were not towards stimulus, but were really towards the foundations of growth, in infrastructure and education, in innovation. And I believe that they are very important. And we all believe that. But we don't have the economy today that we had just six, nine months ago. And therefore, I think the time is right for Congress to act. Now, let's first talk about the pillars of what-- the major components of this plan and what it would do. So first of all, about 40 percent of it is putting money in the hands of individuals. Okay. Some people may say, well, look, that's putting money in their pockets. They're not doing much. But let's talk about it. So the tax cut was providing about $1,500 a year in tax cuts for those who are earned about $50,000 a year, which is about what the median family earns, I should say. It was about $2,500 for those earning $80,000 or more. It continues the federally funded unemployment insurance benefits. Now, let's talk about that. Six million workers will lose those unemployment insurance benefits. They lost their job through no fault of their own. These benefits are not helping them live high on the hog. It's only replacing about half of their wages, which means they're getting a check of about $320 a week. And we know that that's about a third of the family income. It helps them to pay their mortgage or pay their rent, helps them put food on the table. It helps them to support their local businesses, et cetera. And that's the way in which it helps to support the economy. The Congressional Budget Office has said that these sorts of benefits are one of the fastest and most effective ways in which to help our economy in the short term. Important we can talk more about this. I know many believe that this is not the time to continue-- to continue these sorts of benefits. And I would argue this is exactly the time to do so. It also-- let's face it, the private sector is the most important source of job growth in this country. They provide 80 percent of the jobs. So another part of this is-- this is not about trying to create a gigantic public sector jobs program. It's about trying to stand up the private sector. So another 20 percent or so are ways to try to cut the cost for businesses to do their business. So I teach microeconomics. Firms do business by having labor and capital. I hope that's as geeky as I get tonight. And there are ways to cut their investments for next year and as well as lowering costs of hiring workers. Again, it extends the payroll tax cut not just to the employee but to the employer now. And it also provides an extra incentive for firms to bring on more workers. And lastly, as I mentioned before-- all of those should help in the next year. But we know we're going to be in this for a little while. It takes a while to recover from downturns that are caused by crises in the financial sector. And so 20 percent of it is also directed towards infrastructure, which again we think is actually one of the pillars of economic growth. Now, as Mark mentioned, there are some innovations in the way some of this money would be spent. In terms of the unemployment insurance benefit, there are some encouraging states to provide more employment, reemployment assistance to workers. There is encouraging states to stand up programs where firms don't have to choose between laying off workers and keeping some-- they can share the pain, if you will, for a temporary downturn, through work sharing. It encourages entrepreneurship by encouraging states, some of which already have them, including my own state of New Jersey-- help making it easier for aspiring entrepreneurs who are unemployed to be able to start their business while they're receiving these unemployment insurance benefits which they currently are not technically allowed to do. And it also starts an infrastructure bank which is a creative way of trying to bring private money into trying to foster some of these public projects for which normally the private sector doesn't receive enough of a return in order to do. So I think that it's a balanced package, and I think it hits a lot of the right parts. As Mark mentioned, it's paid for. We can talk more about the way it's paid for. You know, the current idea on the table is Senator Reid proposing a 5.6 percent tax on those whose adjusted gross income is more than a million dollars, that's about .03 percent of American taxpayers. So, in closing, yes, I support a program that will provide support to this economy today because I am very worried about how families are getting by. We have 46 million families living in poverty. I'm worried that our recovery is fragile. This doesn't mean that we don't need longer term strategies to have more robust growth going forward, but I just don't happen to believe that these aren't mutually exclusive. Maybe hope springs eternal, but I think that Congress can walk and chew gum at the same time, thank you.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15995,20,John Donvan,mod,"{'applause': [[0, 4]]}","Thank you, Cecilia Rouse. Our motion is ""Congress should pass Obama's jobs plan piece by piece,"" and now here to speak against the motion, I'd like to introduce Richard Epstein. He's a professor of law here at New York University Law School, a senior fellow at the Hoover Institution, and a professor of law emeritus and senior lecturer at the University of Chicago where, interestingly enough, given the context, a colleague you used to bump into in the hallways, an adjunct professor was named Barack Obama--",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15996,21,Richard Epstein,against,{},"Yes, he was--",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15997,22,John Donvan,mod,{},"And I understand you knew him a little bit, and you're quoted as saying that you found him to be an amazingly talented intellectual-- amazingly talented at playing intellectual poker, which, to me, sounds pretty cool.",-1
Congress Should Pass Obama's Jobs Plan - Piece by Piece,15975,0,15998,23,Richard Epstein,against,"{'applause': [[8, 106]]}","It's very cool. It was very difficult to read the man, and that's why it was that he was such a great poker player. But the question is not whether he could play poker, it's whether or not the statute that he proposes is one that will do the things that we want it to do. And in this debate, there is no disagreement over the sad state of the American economy and the need for something to be done. The question is how it should be done, what should be done, and why. And I'm a lawyer, and I'm with three economists, and I have at least one comparative advantage or disadvantage as the case may be, I actually spent time reading the statute to see what it says in order to figure out whether or not the pieces make any sense. And it's interesting that you can talk about this at the macro level, but it's also extremely important to talk about it at the micro level, and so let me tell you some of the pieces which I think are positively self destructive and ought never to see the light of day. One of the truly misguided features of the stimulus program of 2009 was the passage of ARRA, the American Recovery and Reinvestment Act, which instituted a whole variety of buy American provisions in the bill with respect to those funds which were to be distributed through the government to various kinds of employees. If you look at the kinds of provisions that are created there, it's a massive bureaucracy which is designed to ensure that the money which is so distributed will be largely wasted. It is the kind of thing which says that you cannot buy from sensible foreign providers if they are expensive and inefficient American providers, then there are huge amounts of administrative discretion as to when these particular requirements will be relaxed. The whole thing in effect will take a large portion of the stimulus program, and it will turn it into a waste. A similar provision is a re-incantation of one of the worst pieces of Hoover's legislation, the Davis-Bacon Act, saying that when the government gives this kind of money out, you have to pay prevailing i.e. union wages with respect to the money in question. So the stimulus program seems to say, ""The way in which you get the most for your money is to spend as much as you can on labor rather than as little as you can,"" and there's no way that this kind of monopoly waste can possibly improve the situation with respect to the legislation in question. A third feature of the bill is to introduce a new form of an anti-discrimination act which says that you cannot discriminate against people who are unemployed when you decide whom to hire. That of course is an extremely complicated provision. It has about four separate pages to it, and there's an exception which says that, ""Yes, you can take into account their job record under these circumstances."" So any employer who now wants to go out into the labor market has to worry about the question when they hire from other places that they may be running-- exposing themselves to either government liability or to private lawsuits. But of course this does nothing to improve aggregate hiring because if you hire somebody who's already employed, that opens up a position for somebody else. So what you have to understand is at these particular levels, all of the micromanagement is counterproductive to the macroeconomic goal that is in question. Then the next thing that we've heard about, and was praised mightily, was the payroll reduction tax for a single year, and what happens is we know what's wrong with this tax because we've been told so by our opponents in this case. Employers are not people who are foolish. They understand that if they want to hire somebody for the long run, they don't only look at this year's rates, they look at next year's rates as well. Our objective with respect to tax policy is to create some kind of a sustainable system of growth. We cannot do that, say, to people-- hire people this year, train them for 26 weeks, and then when you get to next year, what's going to happen is you're going to go back to the higher rates of taxation. People will look and discount the future and therefore will not hire on the strength of something unless it has a time horizon equal to that of the benefits that you hope to achieve. You must create lower tax rates that last for a longer period of time if this is going to be able to succeed. Any kind of short term fix at this particular point is doomed to failure. There is no escape from that particular kind of conclusion. So then the question comes, and I'll talk about this for the remainder of my time, what is it that we ought to do if it turns out that we think that for both macro and microeconomic reasons that the Obama tax plan is doomed to failure? And it seems to me what we have to do is to start from the ground up and then think about how it ties into macroeconomic policy. So as a lawyer in particular, one of things that impresses me is at the same time we hear the grand talk about how it is we have to stimulate labor markets with respect to macro policies, we have an administration that has introduced very destructive policy at the micro level and all of these things have to be reversed. So if you want to start with some of the difficulties in question, just take for example, as one particular, the decision of the administration to chase after the Boeing company with respect to its decision to locate a plant in Columbus-- or Charleston rather, South Carolina. The net effect of this is that any time a union negotiation breaks down, an employer who tries to make an intelligent response by shifting states is going to be faced with a government prosecution. This is not an incentive to create new plants and new jobs. In effect what it is is it gives the union captive power over workers, over jobs in fact that a sensible employer might want to move to some other place. When you start looking at the other micro things, for example, in 2005, what we decided to do was to raise the minimum wages. And it seemed to be a fine thing because those were optimistic days. But if those wages happen to go down in market terms at the same time that the minimum wage is moved up, what's going to happen is at the lower level you're going to find that it's very difficult for lots of unskilled people to get that first job. And the point that was already said, namely if you don't get the first job, you'll not get the second and third job is in fact something which has been done. So this is another kind of policy that you have to be able to reverse under the circumstances of this case. And the list can go on. The government has decided that what it wants to do is increase the ability of unions to organize by allowing quickie elections to take place after it turns out that the requisite number of cards have been filed with the National Labor Relations Board. If you're a small business trying to go in, it's just a wonderful thing to note that after you've been in business for three or four weeks, all of a sudden you're hit with a suit by a union which says we want to unionize, you'd better go out and find a lawyer otherwise capitulate to our demands. There is no way you can create things in a labor market under these circumstances if in fact you keep kicking people in the shins at the same time that you're trying to subsidize it at the top. And also there is at present, the Obama legislation which is essentially designed to create all sorts of medical benefits through the health care system which is going to predicate itself upon the employment relationship. And these again are implicit taxes. So the final message that I want to leave you with is this. The way to deal with labor problems is not to talk about earthquakes; it's to talk about labor markets. And the way to talk about labor markets is to liberalize it such that when people realize their chances to get gains from trade, they will return to the hiring market. Thank you.",-1
